desc|nama|toko|updtime
10.51.23.1|HM.SUNAN - MALANG|F0F9|2024-09-05T07:08:57
10.51.23.1|HM.SUNAN - MALANG|F0F9|2024-09-05T07:08:57
10.51.23.1|HM.SUNAN - MALANG|F0F9|2024-09-05T07:08:57
10.51.32.66|KARYA WIGUNA_MALANG|FBTB|2024-09-05T06:54:20
10.51.32.66|KARYA WIGUNA_MALANG|FBTB|2024-09-05T06:54:20
10.51.32.66|KARYA WIGUNA_MALANG|FBTB|2024-09-05T06:54:20
10.51.32.66|KARYA WIGUNA_MALANG|FBTB|2024-09-05T06:54:20
10.51.27.97|KALIURANG-MALANG|TQ82|2024-09-05T00:30:58
10.51.27.97|KALIURANG-MALANG|TQ82|2024-09-05T00:30:58
10.51.27.97|KALIURANG-MALANG|TQ82|2024-09-05T00:30:58
10.51.27.97|KALIURANG-MALANG|TQ82|2024-09-05T00:30:58
10.51.41.2|SONG SONG MALANG|F3SU|
10.51.41.2|SONG SONG MALANG|F3SU|2024-03-21T06:40:29
10.51.90.131|SONG SONG MALANG|F3SU|2024-03-21T06:40:29
10.51.41.2|SONG SONG MALANG|F3SU|2024-03-21T06:40:29
10.51.41.2|SONG SONG MALANG|F3SU|2024-03-21T06:40:29
10.51.84.34|DRUJU RAYA MALANG|T8GB|2024-09-05 06:47:45
10.51.84.34|DRUJU RAYA MALANG|T8GB|2024-09-05 06:47:45
10.51.84.34|DRUJU RAYA MALANG|T8GB|2024-09-05 06:47:45
10.51.84.34|DRUJU RAYA MALANG|T8GB|2024-09-05 06:47:45
10.51.84.34|DRUJU RAYA MALANG|T8GB|2024-09-05 06:47:45
10.51.84.34|DRUJU RAYA MALANG|T8GB|2024-09-05 06:47:45
10.51.18.33|VILLA BUKIT TIDAR|F1CD|2024-04-25T06:34:51
10.51.18.33|VILLA BUKIT TIDAR|F1CD|2024-04-25T06:34:51
10.51.18.33|VILLA BUKIT TIDAR|F1CD|2024-04-25T06:34:51
10.51.18.33|VILLA BUKIT TIDAR|F1CD|2024-04-25T06:34:51
127.0.0.1|FRESH RAYA S. SUPRIYADI|T0SW|2024-09-05T00:49:33
10.51.49.98|FRESH RAYA S. SUPRIYADI|T0SW|2024-09-05T00:49:33
10.51.49.99|FRESH RAYA S. SUPRIYADI|T0SW|2024-09-05T00:49:33
10.51.49.99|FRESH RAYA S. SUPRIYADI|T0SW|2024-09-05T00:49:33
10.51.49.99|FRESH RAYA S. SUPRIYADI|T0SW|2024-09-05T00:49:33
10.51.49.99|FRESH RAYA S. SUPRIYADI|T0SW|2024-09-05T00:49:33
10.51.49.99|FRESH RAYA S. SUPRIYADI|T0SW|2024-09-05T00:49:33
127.0.0.1|FRESH RAYA S. SUPRIYADI|T0SW|2024-09-05T00:49:33
10.51.49.101|FRESH RAYA S. SUPRIYADI|T0SW|2024-09-05T00:49:33
255.255.255.255|FRESH RAYA S. SUPRIYADI|T0SW|2024-09-05T00:49:33
10.51.49.101|FRESH RAYA S. SUPRIYADI|T0SW|2024-09-05T00:49:33
10.51.91.194|UNTUNG SUROPATI PASURUAN|TGCW|2024-09-05T00:41:37
10.51.91.195|UNTUNG SUROPATI PASURUAN|TGCW|2024-09-05T00:41:37
10.51.59.98|UNTUNG SUROPATI PASURUAN|TGCW|2024-09-05T00:41:37
10.51.59.99|UNTUNG SUROPATI PASURUAN|TGCW|2024-09-05T00:41:37
10.51.7.225|ORO ORO OMBO_BATU|F1TY|2024-09-05T06:16:22
10.51.7.225|ORO ORO OMBO_BATU|F1TY|2024-09-05T06:16:22
10.51.7.225|ORO ORO OMBO_BATU|F1TY|2024-09-05T06:16:22
10.51.7.225|ORO ORO OMBO_BATU|F1TY|2024-09-05T06:16:22
10.51.7.225|ORO ORO OMBO_BATU|F1TY|2024-09-05T06:16:22
10.51.42.194|KAWI MALANG|FQ75|2024-09-05T06:44:12
10.51.42.194|KAWI MALANG|FQ75|2024-09-05T06:44:12
10.51.42.194|KAWI MALANG|FQ75|2024-09-05T06:44:12
10.51.42.194|KAWI MALANG|FQ75|2024-09-05T06:44:12
10.51.34.193|RAYA DIPONEGORO MALANG|TIHQ|2024-09-05T07:02:30
10.51.34.193|RAYA DIPONEGORO MALANG|TIHQ|2024-09-05T07:02:30
10.51.34.193|RAYA DIPONEGORO MALANG|TIHQ|2024-09-05T07:02:30
10.51.34.193|RAYA DIPONEGORO MALANG|TIHQ|2024-09-05T07:02:30
10.51.92.130|SANANREJO MALANG|TCMG|2024-09-05T06:43:20
10.51.92.130|SANANREJO MALANG|TCMG|2024-09-05T06:43:20
10.51.92.130|SANANREJO MALANG|TCMG|2024-09-05T06:43:20
10.51.189.130|SANANREJO MALANG|TCMG|2024-09-05T06:43:20
10.51.189.130|SANANREJO MALANG|TCMG|2024-09-05T06:43:20
10.51.189.130|SANANREJO MALANG|TCMG|2024-09-05T06:43:20
10.51.36.66|PATIMURA  BANGIL PASURUAN|T6L2|2024-09-05T01:09:01
10.51.36.66|PATIMURA  BANGIL PASURUAN|T6L2|2024-09-05T01:09:01
10.51.36.66|PATIMURA  BANGIL PASURUAN|T6L2|2024-09-05T01:09:01
10.51.36.66|PATIMURA  BANGIL PASURUAN|T6L2|2024-09-05T01:09:01
10.51.36.66|PATIMURA  BANGIL PASURUAN|T6L2|2024-09-05T01:09:01
10.51.6.66|BUKIT BARISAN_MALANG|T74B|2024-09-05T07:32:37
10.51.6.66|BUKIT BARISAN_MALANG|T74B|2024-09-05T07:32:37
10.51.6.66|BUKIT BARISAN_MALANG|T74B|2024-09-05T07:32:37
10.51.6.66|BUKIT BARISAN_MALANG|T74B|2024-09-05T07:32:37
10.51.84.130|CANDI PANGGUNG 02 MALANG|TFM6|2024-06-11 06:57:15
10.51.84.130|CANDI PANGGUNG 02 MALANG|TFM6|2024-06-11 06:57:15
10.51.84.130|CANDI PANGGUNG 02 MALANG|TFM6|2024-06-11 06:57:15
10.51.189.34|CANDI PANGGUNG 02 MALANG|TFM6|2024-06-11 06:57:15
10.51.189.34|CANDI PANGGUNG 02 MALANG|TFM6|2024-06-11 06:57:15
10.51.189.34|CANDI PANGGUNG 02 MALANG|TFM6|2024-06-11 06:57:15
10.51.27.2|PATIMURA - MALANG|F73L|2024-09-05T01:10:50
10.51.27.2|PATIMURA - MALANG|F73L|2024-09-05T01:10:50
10.51.27.2|PATIMURA - MALANG|F73L|2024-09-05T01:10:50
10.51.27.2|PATIMURA - MALANG|F73L|2024-09-05T01:10:50
10.51.95.66|KARANGSUKO -MALANG|FYVE|2024-09-05 00:53:08
10.51.95.66|KARANGSUKO -MALANG|FYVE|2024-09-05 00:53:08
10.51.95.66|KARANGSUKO -MALANG|FYVE|2024-09-05 00:53:08
10.51.95.66|KARANGSUKO -MALANG|FYVE|2024-09-05 00:53:08
127.0.0.1|PLAZA ELPICO|TMXH|2024-02-25 06:32:48
127.0.0.1|PLAZA ELPICO|TMXH|2024-02-25 06:32:48
127.0.0.1|PLAZA ELPICO|TMXH|2024-02-25 06:32:48
127.0.0.1|PLAZA ELPICO|TMXH|
127.0.0.1|PLAZA ELPICO|TMXH|
127.0.0.1|PLAZA ELPICO|TMXH|2024-02-25 06:32:48
127.0.0.1|PLAZA ELPICO|TMXH|2024-02-25 06:32:48
127.0.0.1|PLAZA ELPICO|TMXH|2024-02-25 06:32:48
10.51.10.35|SONGGOKERTO BATU|TMHW|2024-09-05T00:41:19
10.51.10.35|SONGGOKERTO BATU|TMHW|2024-09-05T00:41:19
10.51.10.34|SONGGOKERTO BATU|TMHW|2024-09-05T00:41:19
10.51.10.34|SONGGOKERTO BATU|TMHW|2024-09-05T00:41:19
10.51.10.34|SONGGOKERTO BATU|TMHW|2024-09-05T00:41:19
10.51.10.34|SONGGOKERTO BATU|TMHW|2024-09-05T00:41:19
10.51.10.35|SONGGOKERTO BATU|TMHW|2024-09-05T00:41:19
10.51.10.35|SONGGOKERTO BATU|TMHW|2024-09-05T00:41:19
10.51.10.35|SONGGOKERTO BATU|TMHW|2024-09-05T00:41:19
127.0.0.1|PANGLIMA SUDIRMAN 99|F5G5|2024-09-05T07:02:37
127.0.0.1|PANGLIMA SUDIRMAN 99|F5G5|2024-09-05T07:02:37
127.0.0.1|PANGLIMA SUDIRMAN 99|F5G5|2024-09-05T07:02:37
127.0.0.1|PANGLIMA SUDIRMAN 99|F5G5|2024-09-05T07:02:37
127.0.0.1|PANGLIMA SUDIRMAN 99|F5G5|2024-09-05T07:02:37
127.0.0.1|PANGLIMA SUDIRMAN 99|F5G5|2024-09-05T07:02:37
127.0.0.1|PANGLIMA SUDIRMAN 99|F5G5|2024-09-05T07:02:37
10.51.73.98|WENDIT 2 MALANG|TS83|2024-09-05T00:41:23
10.51.73.99|WENDIT 2 MALANG|TS83|2024-09-05T00:41:23
10.51.73.99|WENDIT 2 MALANG|TS83|2024-09-05T00:41:23
10.51.73.98|WENDIT 2 MALANG|TS83|2024-09-05T00:41:23
10.51.73.98|WENDIT 2 MALANG|TS83|2024-09-05T00:41:23
10.51.73.98|WENDIT 2 MALANG|TS83|2024-09-05T00:41:23
10.51.73.98|WENDIT 2 MALANG|TS83|2024-09-05T00:41:23
10.51.39.161|SIMPANG BOROBUDUR_MALANG|FS7A|2024-09-05T06:15:45
10.51.39.161|SIMPANG BOROBUDUR_MALANG|FS7A|2024-09-05T06:15:45
10.51.39.161|SIMPANG BOROBUDUR_MALANG|FS7A|2024-09-05T06:15:45
10.51.39.161|SIMPANG BOROBUDUR_MALANG|FS7A|2024-09-05T06:15:45
10.51.39.161|SIMPANG BOROBUDUR_MALANG|FS7A|2024-09-05T06:15:45
127.0.0.1|KI AGENG GRIBIG BARU|TL9J|2024-03-31T08:17:03
127.0.0.1|KI AGENG GRIBIG BARU|TL9J|2024-03-31T08:17:03
127.0.0.1|KI AGENG GRIBIG BARU|TL9J|
127.0.0.1|KI AGENG GRIBIG BARU|TL9J|2024-03-31T08:17:03
127.0.0.1|KI AGENG GRIBIG BARU|TL9J|2024-03-31T08:17:03
127.0.0.1|KI AGENG GRIBIG BARU|TL9J|2024-03-31T08:17:03
127.0.0.1|KI AGENG GRIBIG BARU|TL9J|
10.51.123.98|TEMPURSARI - LUMAJANG|TCK5|2024-04-27T07:00:24
10.51.123.98|TEMPURSARI - LUMAJANG|TCK5|2024-04-27T07:00:24
10.51.123.98|TEMPURSARI - LUMAJANG|TCK5|2024-04-27T07:00:24
10.51.123.98|TEMPURSARI - LUMAJANG|TCK5|
10.51.123.98|TEMPURSARI - LUMAJANG|TCK5|2024-04-27T07:00:24
10.51.123.98|TEMPURSARI - LUMAJANG|TCK5|2024-04-27T07:00:24
127.0.0.1|SUDIMORO 213|FBSL|2024-09-05T06:43:29
127.0.0.1|SUDIMORO 213|FBSL|2024-09-05T06:43:29
127.0.0.1|SUDIMORO 213|FBSL|2024-09-05T06:43:29
127.0.0.1|SUDIMORO 213|FBSL|2024-09-05T06:43:29
127.0.0.1|SUDIMORO 213|FBSL|2024-09-05T06:43:29
127.0.0.1|SUDIMORO 213|FBSL|2024-09-05T06:43:29
127.0.0.1|SUDIMORO 213|FBSL|2024-09-05T06:43:29
10.51.48.226|SULTAN AGUNG PASURUAN|FCUC|2024-09-04T06:43:14
10.51.48.226|SULTAN AGUNG PASURUAN|FCUC|2024-09-04T06:43:14
10.51.28.226|SULTAN AGUNG PASURUAN|FCUC|2024-09-04T06:43:14
10.51.48.226|SULTAN AGUNG PASURUAN|FCUC|2024-09-04T06:43:14
10.51.48.226|SULTAN AGUNG PASURUAN|FCUC|2024-09-04T06:43:14
10.51.48.226|SULTAN AGUNG PASURUAN|FCUC|2024-09-04T06:43:14
10.51.189.2|BULAN TERANG UTAMA MALANG|TTGI|
10.51.189.2|BULAN TERANG UTAMA MALANG|TTGI|
10.51.189.2|BULAN TERANG UTAMA MALANG|TTGI|
10.51.189.2|BULAN TERANG UTAMA MALANG|TTGI|
10.51.189.2|BULAN TERANG UTAMA MALANG|TTGI|
10.51.189.2|BULAN TERANG UTAMA MALANG|TTGI|
10.51.23.129|PENJALINAN MALANG|TCAK|2024-09-04T07:41:05
10.51.23.129|PENJALINAN MALANG|TCAK|2024-09-04T07:41:05
10.51.23.129|PENJALINAN MALANG|TCAK|2024-09-04T07:41:05
10.51.23.129|PENJALINAN MALANG|TCAK|2024-09-04T07:41:05
10.51.91.66|SUMBERMANJING WETAN MALANG|THKY|2024-09-05T06:53:05
10.51.91.66|SUMBERMANJING WETAN MALANG|THKY|2024-09-05T06:53:05
10.51.91.66|SUMBERMANJING WETAN MALANG|THKY|2024-09-05T06:53:05
10.51.59.130|SUMBERMANJING WETAN MALANG|THKY|2024-09-05T06:53:05
10.51.120.34|SUDIRMAN 59 MALANG|TL8V|2024-09-05T06:22:52
10.51.120.34|SUDIRMAN 59 MALANG|TL8V|2024-09-05T06:22:52
10.51.120.34|SUDIRMAN 59 MALANG|TL8V|2024-09-05T06:22:52
10.51.188.98|SUDIRMAN 59 MALANG|TL8V|2024-09-05T06:22:52
10.51.188.98|SUDIRMAN 59 MALANG|TL8V|2024-09-05T06:22:52
10.51.188.98|SUDIRMAN 59 MALANG|TL8V|2024-09-05T06:22:52
10.51.36.130|SOEPRAOEN MALANG|TSBJ|
10.51.36.130|SOEPRAOEN MALANG|TSBJ|
10.51.50.6|SOEPRAOEN MALANG|TSBJ|2019-06-20T01:20:23
10.51.50.2|SOEPRAOEN MALANG|TSBJ|2019-06-20T01:20:23
10.51.36.130|SOEPRAOEN MALANG|TSBJ|
10.51.36.130|SOEPRAOEN MALANG|TSBJ|
10.51.94.2|RAYA TUTUR PASURUAN|TMDT|2024-09-05T07:00:40
10.51.94.2|RAYA TUTUR PASURUAN|TMDT|2024-09-05T07:00:40
10.51.94.2|RAYA TUTUR PASURUAN|TMDT|2024-09-05T07:00:40
10.51.94.2|RAYA TUTUR PASURUAN|TMDT|2024-09-05T07:00:40
127.0.0.1|TEGALGONDO NO 25|TP7K|2024-09-05 06:36:39
127.0.0.1|TEGALGONDO NO 25|TP7K|2024-09-05 06:36:39
127.0.0.1|TEGALGONDO NO 25|TP7K|2024-09-05 06:36:39
127.0.0.1|TEGALGONDO NO 25|TP7K|2024-09-05 06:36:39
127.0.0.1|TEGALGONDO NO 25|TP7K|2024-09-05 06:36:39
127.0.0.1|TEGALGONDO NO 25|TP7K|2024-09-05 06:36:39
127.0.0.1|TEGALGONDO NO 25|TP7K|2024-09-05 06:36:39
10.51.14.129|TALANG AGUNG _ MALANG|TP3Y|2024-09-05 06:45:56
10.51.14.129|TALANG AGUNG _ MALANG|TP3Y|2024-09-05 06:45:56
10.51.14.129|TALANG AGUNG _ MALANG|TP3Y|2024-09-05 06:45:56
10.51.14.129|TALANG AGUNG _ MALANG|TP3Y|2024-09-05 06:45:56
10.51.14.129|TALANG AGUNG _ MALANG|TP3Y|2024-09-05 06:45:56
10.51.120.66|ANNUR MALANG|TN16|2024-09-05T00:40:27
10.51.120.67|ANNUR MALANG|TN16|2024-09-05T00:40:27
10.51.120.67|ANNUR MALANG|TN16|2024-09-05T00:40:27
10.51.77.195|ANNUR MALANG|TN16|2024-09-05T00:40:27
10.51.120.67|ANNUR MALANG|TN16|2024-09-05T00:40:27
10.51.120.66|ANNUR MALANG|TN16|2024-09-05T00:40:27
10.51.120.66|ANNUR MALANG|TN16|2024-09-05T00:40:27
10.51.104.194|GATOT SUBROTO PASURUAN|TNI5|2024-09-05T07:21:08
10.51.104.194|GATOT SUBROTO PASURUAN|TNI5|2024-09-05T07:21:08
10.51.104.194|GATOT SUBROTO PASURUAN|TNI5|2024-09-05T07:21:08
10.51.104.194|GATOT SUBROTO PASURUAN|TNI5|2024-09-05T07:21:08
10.51.74.162|RAYA DIPOMANGGOLO MALANG|T4H8|2024-09-05T06:07:35
10.51.74.162|RAYA DIPOMANGGOLO MALANG|T4H8|2024-09-05T06:07:35
10.51.74.162|RAYA DIPOMANGGOLO MALANG|T4H8|2024-09-05T06:07:35
10.51.74.162|RAYA DIPOMANGGOLO MALANG|T4H8|2024-09-05T06:07:35
10.51.74.162|RAYA DIPOMANGGOLO MALANG|T4H8|2024-09-05T06:07:36
10.51.74.162|RAYA DIPOMANGGOLO MALANG|T4H8|2024-09-05T06:07:36
10.51.74.162|RAYA DIPOMANGGOLO MALANG|T4H8|2024-09-05T06:07:36
10.51.17.194|JUNREJO 110 BATU|TTSN|2024-09-05 06:10:14
10.51.17.194|JUNREJO 110 BATU|TTSN|2024-09-05 06:10:14
10.51.17.193|JUNREJO 110 BATU|TTSN|2024-09-05 06:10:14
10.51.17.194|JUNREJO 110 BATU|TTSN|2024-09-05 06:10:14
10.51.17.194|JUNREJO 110 BATU|TTSN|2024-09-05 06:10:14
10.51.19.33|KARANGPLOSO MALANG|TSXZ|2024-09-05 06:40:17
10.51.19.33|KARANGPLOSO MALANG|TSXZ|2024-09-05 06:40:17
10.51.19.33|KARANGPLOSO MALANG|TSXZ|2024-09-05 06:40:17
10.51.19.33|KARANGPLOSO MALANG|TSXZ|2024-09-05 06:40:17
10.51.85.226|GENENGAN_MALANG|TTZR|2024-09-05T06:54:14
10.51.85.226|GENENGAN_MALANG|TTZR|2024-09-05T06:54:14
10.51.85.226|GENENGAN_MALANG|TTZR|2024-09-05T06:54:14
10.51.85.226|GENENGAN_MALANG|TTZR|2024-09-05T06:54:14
10.51.123.66|KARANGJATI RAYA PASURUAN|TT1K|2024-03-04T01:01:12
10.51.123.66|KARANGJATI RAYA PASURUAN|TT1K|2024-03-04T01:01:12
10.51.123.66|KARANGJATI RAYA PASURUAN|TT1K|2024-03-04T01:01:12
10.51.123.66|KARANGJATI RAYA PASURUAN|TT1K|2024-03-04T01:01:12
10.51.123.66|KARANGJATI RAYA PASURUAN|TT1K|2024-03-04T01:01:12
10.51.123.66|KARANGJATI RAYA PASURUAN|TT1K|2024-03-04T01:01:12
10.51.123.66|KARANGJATI RAYA PASURUAN|TT1K|2024-03-04T01:01:12
10.51.40.226|GUNUNG SARI MALANG|TJFJ|2024-09-05T06:43:08
10.51.40.226|GUNUNG SARI MALANG|TJFJ|2024-09-05T06:43:08
10.51.40.226|GUNUNG SARI MALANG|TJFJ|2024-09-05T06:43:08
10.51.40.226|GUNUNG SARI MALANG|TJFJ|2024-09-05T06:43:08
10.51.40.226|GUNUNG SARI MALANG|TJFJ|2024-09-05T06:43:08
10.51.10.97|SEMERU_BATU|TUX5|2024-09-05T07:06:09
10.51.10.97|SEMERU_BATU|TUX5|2024-09-05T07:06:09
10.51.10.97|SEMERU_BATU|TUX5|2024-09-05T07:06:09
10.51.10.97|SEMERU_BATU|TUX5|2024-09-05T07:06:09
10.51.51.194|HASANUDIN 45 PASURUAN|TQVJ|2024-09-05T06:59:13
10.51.51.194|HASANUDIN 45 PASURUAN|TQVJ|2024-09-05T06:59:13
10.51.51.194|HASANUDIN 45 PASURUAN|TQVJ|2024-09-05T06:59:13
10.51.51.194|HASANUDIN 45 PASURUAN|TQVJ|2024-09-05T06:59:13
10.51.51.194|HASANUDIN 45 PASURUAN|TQVJ|2024-09-05T06:59:13
10.51.35.34|CILIWUNG TIMUR-MALANG|T76B|2024-09-05T06:40:40
10.51.35.34|CILIWUNG TIMUR-MALANG|T76B|2024-09-05T06:40:40
10.51.35.34|CILIWUNG TIMUR-MALANG|T76B|2024-09-05T06:40:40
10.51.35.34|CILIWUNG TIMUR-MALANG|T76B|2024-09-05T06:40:40
10.51.83.194|BUKIT DIENG_MALANG|TS50|2024-09-05T00:48:53
10.51.83.194|BUKIT DIENG_MALANG|TS50|2024-09-05T00:48:53
10.51.83.194|BUKIT DIENG_MALANG|TS50|2024-09-05T00:48:53
10.51.83.194|BUKIT DIENG_MALANG|TS50|2024-09-05T00:48:53
10.51.83.194|BUKIT DIENG_MALANG|TS50|2024-09-05T00:48:53
10.51.83.194|BUKIT DIENG_MALANG|TS50|2024-09-05T00:48:53
10.51.47.66|RAYA GONDANGLEGI MALANG|TMIW|2024-09-05T01:04:57
10.51.47.66|RAYA GONDANGLEGI MALANG|TMIW|2024-09-05T01:04:57
10.51.47.65|RAYA GONDANGLEGI MALANG|TMIW|2024-09-05T01:04:57
10.51.47.66|RAYA GONDANGLEGI MALANG|TMIW|2024-09-05T01:04:57
10.51.47.66|RAYA GONDANGLEGI MALANG|TMIW|2024-09-05T01:04:57
10.51.47.66|RAYA GONDANGLEGI MALANG|TMIW|2024-09-05T01:04:57
10.51.14.2|DANAU MANINJAU-MALANG|FLFN|2024-09-05 06:18:55
10.51.14.2|DANAU MANINJAU-MALANG|FLFN|2024-09-05 06:18:55
10.51.14.2|DANAU MANINJAU-MALANG|FLFN|2024-09-05 06:18:55
10.51.14.2|DANAU MANINJAU-MALANG|FLFN|2024-09-05 06:18:55
10.51.6.161|WAHID HASYIM MALANG|F4AP|2024-09-04T06:58:03
10.51.6.161|WAHID HASYIM MALANG|F4AP|2024-09-04T06:58:03
10.51.6.161|WAHID HASYIM MALANG|F4AP|2024-09-04T06:58:03
10.51.6.161|WAHID HASYIM MALANG|F4AP|2024-09-04T06:58:03
10.51.84.2|KH. ACHMAD DAHLAN PASURUAN|T5F2|2024-09-05T06:13:17
10.51.84.3|KH. ACHMAD DAHLAN PASURUAN|T5F2|2024-09-05T06:13:17
10.51.189.195|KH. ACHMAD DAHLAN PASURUAN|T5F2|2024-09-05T06:13:17
10.51.189.194|KH. ACHMAD DAHLAN PASURUAN|T5F2|2024-09-05T06:13:17
10.51.189.195|KH. ACHMAD DAHLAN PASURUAN|T5F2|2024-09-05T06:13:17
10.51.189.194|KH. ACHMAD DAHLAN PASURUAN|T5F2|2024-09-05T06:13:17
10.51.43.97|WISNUWARDANA MALANG|TUEZ|2024-09-05T06:09:22
10.51.43.97|WISNUWARDANA MALANG|TUEZ|2024-09-05T06:09:22
10.51.43.97|WISNUWARDANA MALANG|TUEZ|2024-09-05T06:09:22
10.51.43.97|WISNUWARDANA MALANG|TUEZ|2024-09-05T06:09:22
10.51.98.2|PAKISAJI _ MALANG|TEZ0|2024-09-05T06:55:34
10.51.98.2|PAKISAJI _ MALANG|TEZ0|2024-09-05T06:55:34
10.51.98.2|PAKISAJI _ MALANG|TEZ0|2024-09-05T06:55:34
10.51.98.2|PAKISAJI _ MALANG|TEZ0|2024-09-05T06:55:34
10.51.71.34|KARANG DUREN_MALANG|TW5N|2024-09-05T06:44:52
10.51.71.34|KARANG DUREN_MALANG|TW5N|2024-09-05T06:44:52
10.51.71.34|KARANG DUREN_MALANG|TW5N|2024-09-05T06:44:52
10.51.71.34|KARANG DUREN_MALANG|TW5N|2024-09-05T06:44:52
10.51.94.162|RANDUPITU PASURUAN|F00Z|2024-09-04T07:23:58
10.51.94.162|RANDUPITU PASURUAN|F00Z|2024-09-04T07:23:58
10.51.94.162|RANDUPITU PASURUAN|F00Z|2024-09-04T07:23:58
10.51.60.100|RANDUPITU PASURUAN|F00Z|2024-09-04T07:23:58
10.51.60.101|RANDUPITU PASURUAN|F00Z|2024-09-04T07:23:58
10.51.94.162|RANDUPITU PASURUAN|F00Z|2024-09-04T07:23:58
172.31.31.2|RANDUPITU PASURUAN|F00Z|2024-09-04T07:23:58
10.51.94.162|RANDUPITU PASURUAN|F00Z|2024-09-04T07:23:58
10.51.54.131|PURWOSARI|TB34|2024-09-05T00:35:40
10.51.54.131|PURWOSARI|TB34|2024-09-05T00:35:40
10.51.54.130|PURWOSARI|TB34|2024-09-05T00:35:40
10.51.54.131|PURWOSARI|TB34|2024-09-05T00:35:40
10.51.54.130|PURWOSARI|TB34|2024-09-05T00:35:40
10.51.54.130|PURWOSARI|TB34|2024-09-05T00:35:40
10.51.54.130|PURWOSARI|TB34|2024-09-05T00:35:40
10.51.74.98|KOLURSARI PASURUAN|TITO|2024-09-05T07:01:30
10.51.74.99	|KOLURSARI PASURUAN|TITO|2024-09-05T07:01:30
10.51.74.98|KOLURSARI PASURUAN|TITO|2024-09-05T07:01:30
10.51.74.98|KOLURSARI PASURUAN|TITO|2024-09-05T07:01:30
10.51.74.98|KOLURSARI PASURUAN|TITO|2024-09-05T07:01:30
10.51.67.66|NGANTANG_MALANG|FNAS|2024-09-05T06:56:39
10.51.67.66|NGANTANG_MALANG|FNAS|2024-09-05T06:56:39
10.51.67.67|NGANTANG_MALANG|FNAS|2024-09-05T06:56:39
10.51.67.67|NGANTANG_MALANG|FNAS|2024-09-05T06:56:39
10.51.40.66|BUNGA MERAK|FM0I|2024-09-05T06:58:02
10.51.40.66|BUNGA MERAK|FM0I|2024-09-05T06:58:02
10.51.40.66|BUNGA MERAK|FM0I|2024-09-05T06:58:02
10.51.40.66|BUNGA MERAK|FM0I|2024-09-05T06:58:02
10.51.40.66|BUNGA MERAK|FM0I|2024-09-05T06:58:02
10.51.40.66|BUNGA MERAK|FM0I|2024-09-05T06:58:02
10.51.40.66|BUNGA MERAK|FM0I|2024-09-05T06:58:02
10.51.95.98|SIDORENGGO RAYA MALANG|T3WC|2024-09-02T08:04:36
10.51.95.98|SIDORENGGO RAYA MALANG|T3WC|2024-09-02T08:04:36
10.51.95.98|SIDORENGGO RAYA MALANG|T3WC|2024-09-02T08:04:36
10.51.95.98|SIDORENGGO RAYA MALANG|T3WC|2024-09-02T08:04:36
10.51.66.194|BUDI UTOMO MALANG|T42H|2024-09-05T06:53:37
10.51.66.195|BUDI UTOMO MALANG|T42H|2024-09-05T06:53:37
10.51.66.194|BUDI UTOMO MALANG|T42H|2024-09-05T06:53:37
10.51.66.194|BUDI UTOMO MALANG|T42H|2024-09-05T06:53:37
10.51.66.194|BUDI UTOMO MALANG|T42H|2024-09-05T06:53:37
10.51.96.130|SIDODADI LAWANG MALANG|TTM7|2024-09-05T06:44:21
10.51.96.130|SIDODADI LAWANG MALANG|TTM7|2024-09-05T06:44:21
10.51.96.130|SIDODADI LAWANG MALANG|TTM7|2024-09-05T06:44:21
10.51.96.130|SIDODADI LAWANG MALANG|TTM7|2024-09-05T06:44:21
10.51.96.130|SIDODADI LAWANG MALANG|TTM7|2024-09-05T06:44:21
10.51.43.2|SEGARAN_MALANG|TLUE|2024-09-05T06:34:13
10.51.43.2|SEGARAN_MALANG|TLUE|2024-09-05T06:34:13
10.51.43.2|SEGARAN_MALANG|TLUE|2024-09-05T06:34:13
10.51.43.2|SEGARAN_MALANG|TLUE|2024-09-05T06:34:13
10.51.19.98|KASIN JAYA|F4X6|2024-09-05T06:37:39
10.51.19.98|KASIN JAYA|F4X6|2024-09-05T06:37:39
10.51.19.98|KASIN JAYA|F4X6|2024-09-05T06:37:39
172.31.31.12|KASIN JAYA|F4X6|2024-09-05T06:37:39
172.1.1.1|POINT REST AREA KM 66 A2|TILW|2024-09-05T06:58:17
172.1.1.1|POINT REST AREA KM 66 A2|TILW|2024-09-05T06:58:17
10.51.37.130|POINT REST AREA KM 66 A2|TILW|2024-09-05T06:58:17
10.51.37.130|POINT REST AREA KM 66 A2|TILW|2024-09-05T06:58:17
172.31.31.12|POINT REST AREA KM 66 A2|TILW|2024-09-05T06:58:17
10.51.60.100|POINT REST AREA KM 66 A2|TILW|2024-09-05T06:58:17
127.0.0.1|POINT REST AREA KM 66 A2|TILW|2024-09-05T06:58:17
127.0.0.1|POINT REST AREA KM 66 A2|TILW|2024-09-05T06:58:17
10.51.91.130|PENDEM RAYA BATU|TQUP|2024-09-05T06:51:24
10.51.91.130|PENDEM RAYA BATU|TQUP|2024-09-05T06:51:24
10.51.91.130|PENDEM RAYA BATU|TQUP|2024-09-05T06:51:24
10.51.58.194|PENDEM RAYA BATU|TQUP|2024-09-05T06:51:24
10.51.58.194|PENDEM RAYA BATU|TQUP|2024-09-05T06:51:24
10.51.58.194|PENDEM RAYA BATU|TQUP|2024-09-05T06:51:24
